sample_id,sample_date,stream_ion,ion_conc
Q2,2001-09-18,Mg,3.26
Q2,2001-09-18,Ca,6.74
Q2,2001-09-18,NO3-N,105
Q2,2001-09-25,K,1.16
Q2,2001-09-25,Mg,3.3
Q2,2001-09-25,Ca,6.36
Q2,2001-09-25,NH4-N,9
Q2,2001-09-25,NO3-N,90
Q2,2001-10-09,K,1
Q2,2001-10-09,Mg,2.97
Q2,2001-10-09,Ca,6.18
Q2,2001-10-09,NH4-N,11
Q2,2001-10-09,NO3-N,119
Q2,2001-10-16,K,1.04
Q2,2001-10-16,Mg,2.59
Q2,2001-10-16,Ca,5.02
Q2,2001-10-16,NO3-N,112
Q2,2001-10-23,K,1.05
Q2,2001-10-23,Mg,2.41
Q2,2001-10-23,Ca,5.23
Q2,2001-10-23,NH4-N,9
Q2,2001-10-23,NO3-N,135
Q2,2001-10-30,K,1.22
Q2,2001-10-30,Mg,2.08
Q2,2001-10-30,Ca,4.48
Q2,2001-10-30,NH4-N,25
Q2,2001-10-30,NO3-N,142
Q2,2001-11-06,K,1.46
Q2,2001-11-06,Mg,2.96
Q2,2001-11-06,Ca,5.71
Q2,2001-11-06,NO3-N,204
Q2,2001-11-13,K,0.79
Q2,2001-11-13,Mg,1.96
Q2,2001-11-13,Ca,4.16
Q2,2001-11-13,NO3-N,245
Q2,2001-11-20,K,0.97
Q2,2001-11-20,Mg,3.08
Q2,2001-11-20,Ca,6.28
Q2,2001-11-20,NO3-N,185
Q2,2001-11-27,K,0.96
Q2,2001-11-27,Mg,3.14
Q2,2001-11-27,Ca,5.68
Q2,2001-11-27,NH4-N,7
Q2,2001-11-27,NO3-N,162
Q2,2001-12-04,K,1.02
Q2,2001-12-04,Mg,3.05
Q2,2001-12-04,Ca,5.71
Q2,2001-12-04,NH4-N,6
Q2,2001-12-04,NO3-N,148
Q2,2001-12-11,K,1.01
Q2,2001-12-11,Mg,2.38
Q2,2001-12-11,Ca,5.62
Q2,2001-12-11,NH4-N,22
Q2,2001-12-11,NO3-N,180
Q2,2001-12-18,K,1.01
Q2,2001-12-18,Mg,2.26
Q2,2001-12-18,Ca,5.49
Q2,2001-12-18,NH4-N,9
Q2,2001-12-18,NO3-N,178
Q2,2001-12-26,K,1.05
Q2,2001-12-26,Mg,2.68
Q2,2001-12-26,Ca,4.82
Q2,2001-12-26,NH4-N,7
Q2,2001-12-26,NO3-N,256
Q2,2002-01-02,K,1.21
Q2,2002-01-02,Mg,3.5
Q2,2002-01-02,Ca,3.98
Q2,2002-01-02,NO3-N,336
Q2,2002-01-08,K,0.94
Q2,2002-01-08,Mg,2.68
Q2,2002-01-08,Ca,4.42
Q2,2002-01-08,NO3-N,247
Q2,2002-01-15,K,0.85
Q2,2002-01-15,Mg,2.78
Q2,2002-01-15,Ca,4.98
Q2,2002-01-15,NO3-N,250
Q2,2002-01-22,K,0.92
Q2,2002-01-22,Mg,2.85
Q2,2002-01-22,Ca,6.02
Q2,2002-01-22,NH4-N,5
Q2,2002-01-22,NO3-N,225
Q2,2002-01-29,K,0.93
Q2,2002-01-29,Mg,2.54
Q2,2002-01-29,Ca,5.6
Q2,2002-01-29,NO3-N,215
Q2,2002-02-05,K,0.72
Q2,2002-02-05,Mg,3.01
Q2,2002-02-05,Ca,4.78
Q2,2002-02-05,NO3-N,171
Q2,2002-02-12,K,1.15
Q2,2002-02-12,Mg,3.66
Q2,2002-02-12,Ca,5.22
Q2,2002-02-12,NO3-N,279
Q2,2002-02-19,K,0.88
Q2,2002-02-19,Mg,3.02
Q2,2002-02-19,Ca,6.47
Q2,2002-02-19,NO3-N,197
Q2,2002-02-26,K,1.08
Q2,2002-02-26,Mg,3.1
Q2,2002-02-26,Ca,6.51
Q2,2002-02-26,NH4-N,6
Q2,2002-02-26,NO3-N,221
Q2,2002-03-05,K,1.02
Q2,2002-03-05,Mg,2.67
Q2,2002-03-05,Ca,3.65
Q2,2002-03-05,NH4-N,6
Q2,2002-03-05,NO3-N,193
Q2,2002-03-12,K,1.04
Q2,2002-03-12,Mg,3.25
Q2,2002-03-12,Ca,6.88
Q2,2002-03-12,NH4-N,6
Q2,2002-03-12,NO3-N,165
Q2,2002-03-19,K,1.01
Q2,2002-03-19,Mg,3.32
Q2,2002-03-19,Ca,7.19
Q2,2002-03-19,NH4-N,6
Q2,2002-03-19,NO3-N,166
Q2,2002-03-26,K,1.04
Q2,2002-03-26,Mg,3.39
Q2,2002-03-26,Ca,7.26
Q2,2002-03-26,NH4-N,15
Q2,2002-03-26,NO3-N,176
Q2,2002-04-02,K,1.06
Q2,2002-04-02,Mg,3.25
Q2,2002-04-02,Ca,6.88
Q2,2002-04-02,NH4-N,7
Q2,2002-04-02,NO3-N,156
Q2,2002-04-09,K,0.98
Q2,2002-04-09,Mg,2.03
Q2,2002-04-09,Ca,4.67
Q2,2002-04-09,NH4-N,11
Q2,2002-04-09,NO3-N,77
Q2,2002-04-16,K,1.05
Q2,2002-04-16,Mg,0.86
Q2,2002-04-16,Ca,1.83
Q2,2002-04-16,NO3-N,63
Q2,2002-04-23,K,1.1
Q2,2002-04-23,Mg,2.5
Q2,2002-04-23,Ca,5.89
Q2,2002-04-23,NH4-N,6
Q2,2002-04-30,K,1.05
Q2,2002-04-30,Mg,3
Q2,2002-04-30,Ca,6.09
Q2,2002-04-30,NO3-N,195
Q2,2002-05-07,K,1.12
Q2,2002-05-07,Mg,2.66
Q2,2002-05-07,Ca,4.65
Q2,2002-05-07,NH4-N,7
Q2,2002-05-07,NO3-N,111
Q2,2002-05-14,K,1.09
Q2,2002-05-14,Mg,2.89
Q2,2002-05-14,Ca,5.61
Q2,2002-05-14,NH4-N,8
Q2,2002-05-14,NO3-N,131
Q2,2002-05-21,K,0.98
Q2,2002-05-21,Mg,2.99
Q2,2002-05-21,Ca,4.72
Q2,2002-05-21,NH4-N,7
Q2,2002-05-21,NO3-N,143
Q2,2002-05-28,K,1
Q2,2002-05-28,Mg,2.49
Q2,2002-05-28,Ca,4.94
Q2,2002-05-28,NH4-N,6
Q2,2002-05-28,NO3-N,100
Q2,2002-06-04,K,0.96
Q2,2002-06-04,Mg,2.42
Q2,2002-06-04,Ca,4.78
Q2,2002-06-04,NH4-N,7
Q2,2002-06-04,NO3-N,118
Q2,2002-06-11,K,0.95
Q2,2002-06-11,Mg,2.57
Q2,2002-06-11,Ca,4.44
Q2,2002-06-11,NH4-N,7
Q2,2002-06-11,NO3-N,134
Q2,2002-06-18,K,0.93
Q2,2002-06-18,Mg,2.84
Q2,2002-06-18,Ca,5.85
Q2,2002-06-18,NH4-N,9
Q2,2002-06-18,NO3-N,131
Q2,2002-06-25,K,0.9
Q2,2002-06-25,Mg,3.03
Q2,2002-06-25,Ca,5.96
Q2,2002-06-25,NH4-N,8
Q2,2002-06-25,NO3-N,134
Q2,2002-07-02,K,0.92
Q2,2002-07-02,Mg,3.12
Q2,2002-07-02,Ca,6.28
Q2,2002-07-02,NH4-N,6
Q2,2002-07-02,NO3-N,141
Q2,2002-07-09,K,0.93
Q2,2002-07-09,Mg,3.06
Q2,2002-07-09,Ca,5.14
Q2,2002-07-09,NH4-N,6
Q2,2002-07-09,NO3-N,144
Q2,2002-07-16,K,1.07
Q2,2002-07-16,Mg,3.08
Q2,2002-07-16,Ca,6.49
Q2,2002-07-16,NH4-N,11
Q2,2002-07-16,NO3-N,166
Q2,2002-07-23,K,0.96
Q2,2002-07-23,Mg,2.88
Q2,2002-07-23,Ca,4.78
Q2,2002-07-23,NH4-N,12
Q2,2002-07-23,NO3-N,142
Q2,2002-07-30,K,0.98
Q2,2002-07-30,Mg,3.3
Q2,2002-07-30,Ca,7.55
Q2,2002-07-30,NH4-N,9
Q2,2002-07-30,NO3-N,135
Q2,2002-08-06,K,0.99
Q2,2002-08-06,Mg,3.16
Q2,2002-08-06,Ca,7.3
Q2,2002-08-06,NH4-N,14
Q2,2002-08-06,NO3-N,185
Q2,2002-08-13,K,0.99
Q2,2002-08-13,Mg,3.11
Q2,2002-08-13,Ca,7.19
Q2,2002-08-13,NH4-N,8
Q2,2002-08-13,NO3-N,175
Q2,2002-09-17,K,0.96
Q2,2002-09-17,Mg,2.32
Q2,2002-09-17,Ca,5.28
Q2,2002-09-17,NH4-N,10
Q2,2002-09-17,NO3-N,118
Q2,2002-09-24,K,1.07
Q2,2002-09-24,Mg,1.97
Q2,2002-09-24,Ca,4.07
Q2,2002-09-24,NH4-N,18
Q2,2002-09-24,NO3-N,27
Q2,2002-10-01,K,0.96
Q2,2002-10-01,Mg,2.55
Q2,2002-10-01,Ca,5.5
Q2,2002-10-01,NO3-N,122
Q2,2002-10-08,K,0.95
Q2,2002-10-08,Mg,2.84
Q2,2002-10-08,Ca,5.73
Q2,2002-10-08,NO3-N,124
Q2,2002-10-15,K,0.94
Q2,2002-10-15,Mg,2.77
Q2,2002-10-15,Ca,6.12
Q2,2002-10-15,NO3-N,113
Q2,2002-10-22,K,0.95
Q2,2002-10-22,Mg,2.41
Q2,2002-10-22,Ca,5.35
Q2,2002-10-22,NH4-N,8
Q2,2002-10-22,NO3-N,103
Q2,2002-10-29,K,0.81
Q2,2002-10-29,Mg,2.88
Q2,2002-10-29,Ca,5.64
Q2,2002-10-29,NH4-N,13
Q2,2002-10-29,NO3-N,171
Q2,2002-11-05,K,0.82
Q2,2002-11-05,Mg,2.68
Q2,2002-11-05,Ca,6.34
Q2,2002-11-05,NO3-N,120
Q2,2002-11-12,K,0.9
Q2,2002-11-12,Mg,1.92
Q2,2002-11-12,Ca,4.62
Q2,2002-11-12,NH4-N,10
Q2,2002-11-12,NO3-N,102
Q2,2002-11-19,K,0.95
Q2,2002-11-19,Mg,2.38
Q2,2002-11-19,Ca,5.17
Q2,2002-11-19,NH4-N,21
Q2,2002-11-19,NO3-N,93
Q2,2002-11-26,K,0.96
Q2,2002-11-26,Mg,3.14
Q2,2002-11-26,Ca,7.13
Q2,2002-11-26,NH4-N,6
Q2,2002-11-26,NO3-N,120
Q2,2002-12-03,K,0.91
Q2,2002-12-03,Mg,2.58
Q2,2002-12-03,Ca,5.84
Q2,2002-12-03,NH4-N,8
Q2,2002-12-03,NO3-N,129
Q2,2002-12-10,K,0.84
Q2,2002-12-10,Mg,2.17
Q2,2002-12-10,Ca,5.35
Q2,2002-12-10,NH4-N,15
Q2,2002-12-10,NO3-N,116
Q2,2002-12-17,K,0.7
Q2,2002-12-17,Mg,2.88
Q2,2002-12-17,Ca,5.42
Q2,2002-12-17,NH4-N,12
Q2,2002-12-17,NO3-N,158
Q2,2002-12-24,K,0.91
Q2,2002-12-24,Mg,2.72
Q2,2002-12-24,Ca,6.19
Q2,2002-12-24,NH4-N,12
Q2,2002-12-24,NO3-N,164
Q2,2002-12-31,K,0.89
Q2,2002-12-31,Mg,2.77
Q2,2002-12-31,Ca,6.21
Q2,2002-12-31,NH4-N,8
Q2,2002-12-31,NO3-N,164
Q2,2003-01-07,K,0.94
Q2,2003-01-07,Mg,3.11
Q2,2003-01-07,Ca,5.76
Q2,2003-01-07,NH4-N,6
Q2,2003-01-07,NO3-N,165
Q2,2003-01-14,K,0.93
Q2,2003-01-14,Mg,2.23
Q2,2003-01-14,Ca,4.22
Q2,2003-01-14,NH4-N,8
Q2,2003-01-14,NO3-N,160
Q2,2003-01-21,K,0.66
Q2,2003-01-21,Mg,2.65
Q2,2003-01-21,Ca,5.84
Q2,2003-01-21,NH4-N,15
Q2,2003-01-21,NO3-N,172
Q2,2003-01-28,K,1.06
Q2,2003-01-28,Mg,2.45
Q2,2003-01-28,Ca,5.63
Q2,2003-01-28,NH4-N,8
Q2,2003-01-28,NO3-N,151
Q2,2003-02-04,K,1.09
Q2,2003-02-04,Mg,2.18
Q2,2003-02-04,Ca,4.86
Q2,2003-02-04,NH4-N,14
Q2,2003-02-04,NO3-N,124
Q2,2003-02-11,K,0.91
Q2,2003-02-11,Mg,2.79
Q2,2003-02-11,Ca,6.64
Q2,2003-02-11,NO3-N,152
Q2,2003-02-18,K,1
Q2,2003-02-18,Mg,2.97
Q2,2003-02-18,Ca,6.61
Q2,2003-02-18,NH4-N,8
Q2,2003-02-18,NO3-N,146
Q2,2003-02-25,K,1.19
Q2,2003-02-25,Mg,3
Q2,2003-02-25,Ca,7.03
Q2,2003-02-25,NH4-N,13
Q2,2003-02-25,NO3-N,139
Q2,2003-03-04,K,0.93
Q2,2003-03-04,Mg,3.56
Q2,2003-03-04,Ca,7.52
Q2,2003-03-04,NH4-N,8
Q2,2003-03-04,NO3-N,92
Q2,2003-03-11,K,0.86
Q2,2003-03-11,Mg,3.34
Q2,2003-03-11,Ca,7.19
Q2,2003-03-11,NH4-N,10
Q2,2003-03-11,NO3-N,124
Q2,2003-03-18,K,0.78
Q2,2003-03-18,Mg,3.45
Q2,2003-03-18,Ca,8.13
Q2,2003-03-18,NH4-N,7
Q2,2003-03-18,NO3-N,150
Q2,2003-03-25,K,0.91
Q2,2003-03-25,Mg,3.03
Q2,2003-03-25,Ca,7.34
Q2,2003-03-25,NH4-N,13
Q2,2003-03-25,NO3-N,160
Q2,2003-04-01,K,1.09
Q2,2003-04-01,Mg,2.84
Q2,2003-04-01,Ca,6.58
Q2,2003-04-01,NH4-N,14
Q2,2003-04-01,NO3-N,164
Q2,2003-04-08,K,1.03
Q2,2003-04-08,Mg,2.45
Q2,2003-04-08,Ca,5.17
Q2,2003-04-08,NH4-N,11
Q2,2003-04-08,NO3-N,132
Q2,2003-04-15,K,0.87
Q2,2003-04-15,Mg,2.02
Q2,2003-04-15,Ca,4.85
Q2,2003-04-15,NH4-N,19
Q2,2003-04-15,NO3-N,73
Q2,2003-04-22,K,1.05
Q2,2003-04-22,Mg,2.32
Q2,2003-04-22,Ca,4.01
Q2,2003-04-22,NH4-N,7
Q2,2003-04-22,NO3-N,197
Q2,2003-04-29,K,1.48
Q2,2003-04-29,Mg,3.14
Q2,2003-04-29,Ca,7.12
Q2,2003-04-29,NH4-N,7
Q2,2003-04-29,NO3-N,184
Q2,2003-05-06,K,1.21
Q2,2003-05-06,Mg,3.11
Q2,2003-05-06,Ca,6.65
Q2,2003-05-06,NH4-N,11
Q2,2003-05-06,NO3-N,158
Q2,2003-05-13,K,1.1
Q2,2003-05-13,Mg,2.32
Q2,2003-05-13,Ca,3.31
Q2,2003-05-13,NH4-N,9
Q2,2003-05-13,NO3-N,192
Q2,2003-05-20,K,1.4
Q2,2003-05-20,Mg,2.09
Q2,2003-05-20,Ca,3.32
Q2,2003-05-20,NH4-N,12
Q2,2003-05-20,NO3-N,182
Q2,2003-05-27,K,1.13
Q2,2003-05-27,Mg,2.26
Q2,2003-05-27,Ca,3.46
Q2,2003-05-27,NH4-N,5
Q2,2003-05-27,NO3-N,193
Q2,2003-06-03,K,1.24
Q2,2003-06-03,Mg,2.1
Q2,2003-06-03,Ca,4.45
Q2,2003-06-03,NH4-N,10
Q2,2003-06-03,NO3-N,180
Q2,2003-06-10,K,0.96
Q2,2003-06-10,Mg,2.42
Q2,2003-06-10,Ca,3.88
Q2,2003-06-10,NH4-N,10
Q2,2003-06-10,NO3-N,205
Q2,2003-06-17,K,1.25
Q2,2003-06-17,Mg,2.67
Q2,2003-06-17,Ca,4.57
Q2,2003-06-17,NH4-N,6
Q2,2003-06-17,NO3-N,165
Q2,2003-06-24,K,1.15
Q2,2003-06-24,Mg,3.02
Q2,2003-06-24,Ca,3.89
Q2,2003-06-24,NO3-N,183
Q2,2003-07-01,K,1.18
Q2,2003-07-01,Mg,2.93
Q2,2003-07-01,Ca,5.18
Q2,2003-07-01,NH4-N,9
Q2,2003-07-01,NO3-N,166
Q2,2003-07-08,K,0.94
Q2,2003-07-08,Mg,2.8
Q2,2003-07-08,Ca,4.76
Q2,2003-07-08,NH4-N,11
Q2,2003-07-08,NO3-N,150
Q2,2003-07-15,K,1.1
Q2,2003-07-15,Mg,2.63
Q2,2003-07-15,Ca,4.19
Q2,2003-07-15,NH4-N,6
Q2,2003-07-15,NO3-N,175
Q2,2003-07-22,K,1.11
Q2,2003-07-22,Mg,2.27
Q2,2003-07-22,Ca,4.82
Q2,2003-07-22,NH4-N,11
Q2,2003-07-22,NO3-N,142
Q2,2003-07-29,K,1.03
Q2,2003-07-29,Mg,2.65
Q2,2003-07-29,Ca,5.92
Q2,2003-07-29,NO3-N,158
Q2,2003-08-05,K,1.1
Q2,2003-08-05,Mg,2.81
Q2,2003-08-05,Ca,5.18
Q2,2003-08-05,NH4-N,7
Q2,2003-08-05,NO3-N,205
Q2,2003-08-12,K,1.16
Q2,2003-08-12,Mg,2.73
Q2,2003-08-12,Ca,4.3
Q2,2003-08-12,NH4-N,5
Q2,2003-08-12,NO3-N,177
Q2,2003-08-19,K,1.08
Q2,2003-08-19,Mg,2.51
Q2,2003-08-19,Ca,5.01
Q2,2003-08-19,NH4-N,13
Q2,2003-08-19,NO3-N,142
Q2,2003-08-26,K,0.86
Q2,2003-08-26,Mg,1.02
Q2,2003-08-26,Ca,2.32
Q2,2003-08-26,NH4-N,10
Q2,2003-08-26,NO3-N,95
Q2,2003-09-02,K,0.86
Q2,2003-09-02,Mg,2.3
Q2,2003-09-02,Ca,4.64
Q2,2003-09-02,NH4-N,14
Q2,2003-09-02,NO3-N,150
Q2,2003-09-09,K,1.07
Q2,2003-09-09,Mg,2.42
Q2,2003-09-09,Ca,4.59
Q2,2003-09-09,NH4-N,29
Q2,2003-09-09,NO3-N,143
Q2,2003-09-16,K,1.09
Q2,2003-09-16,Mg,1.39
Q2,2003-09-16,Ca,3.15
Q2,2003-09-16,NH4-N,29
Q2,2003-09-16,NO3-N,114
Q2,2003-09-23,K,1.11
Q2,2003-09-23,Mg,2.51
Q2,2003-09-23,Ca,5.55
Q2,2003-09-23,NO3-N,206
Q2,2003-09-30,K,1
Q2,2003-09-30,Mg,2.64
Q2,2003-09-30,Ca,5.95
Q2,2003-09-30,NO3-N,177
Q2,2003-10-07,K,1.04
Q2,2003-10-07,Mg,2.91
Q2,2003-10-07,Ca,6.73
Q2,2003-10-07,NO3-N,198
Q2,2003-10-14,K,1.08
Q2,2003-10-14,Mg,2.78
Q2,2003-10-14,Ca,5.84
Q2,2003-10-14,NH4-N,5
Q2,2003-10-14,NO3-N,197
Q2,2003-10-21,K,1.11
Q2,2003-10-21,Mg,3
Q2,2003-10-21,Ca,6.78
Q2,2003-10-21,NH4-N,9
Q2,2003-10-21,NO3-N,198
Q2,2003-10-28,K,1.06
Q2,2003-10-28,Mg,2.93
Q2,2003-10-28,Ca,6.82
Q2,2003-10-28,NH4-N,10
Q2,2003-10-28,NO3-N,190
Q2,2003-11-04,K,1.07
Q2,2003-11-04,Mg,2.35
Q2,2003-11-04,Ca,3.69
Q2,2003-11-04,NH4-N,9
Q2,2003-11-04,NO3-N,130
Q2,2003-11-12,K,1.1
Q2,2003-11-12,Mg,1.6
Q2,2003-11-12,Ca,3.7
Q2,2003-11-12,NO3-N,173
Q2,2003-11-18,K,1.1
Q2,2003-11-18,Mg,2.62
Q2,2003-11-18,Ca,5.26
Q2,2003-11-18,NO3-N,138
Q2,2003-11-25,K,0.92
Q2,2003-11-25,Mg,2.43
Q2,2003-11-25,Ca,5.46
Q2,2003-11-25,NO3-N,206
Q2,2003-12-02,K,1.1
Q2,2003-12-02,Mg,3.05
Q2,2003-12-02,Ca,5.84
Q2,2003-12-02,NH4-N,9
Q2,2003-12-02,NO3-N,201
Q2,2003-12-09,K,0.93
Q2,2003-12-09,Mg,2.03
Q2,2003-12-09,Ca,4.94
Q2,2003-12-09,NO3-N,215
Q2,2003-12-16,K,1.03
Q2,2003-12-16,Mg,2.76
Q2,2003-12-16,Ca,6.44
Q2,2003-12-16,NO3-N,199
Q2,2003-12-23,K,1.06
Q2,2003-12-23,Mg,2.35
Q2,2003-12-23,Ca,2.76
Q2,2003-12-23,NO3-N,204
Q2,2003-12-30,K,0.94
Q2,2003-12-30,Mg,2.68
Q2,2003-12-30,Ca,4.45
Q2,2003-12-30,NO3-N,206
Q2,2004-01-07,K,0.98
Q2,2004-01-07,Mg,2.31
Q2,2004-01-07,Ca,7.89
Q2,2004-01-07,NH4-N,7
Q2,2004-01-07,NO3-N,197
Q2,2004-01-13,K,0.67
Q2,2004-01-13,Mg,1.76
Q2,2004-01-13,Ca,4.53
Q2,2004-01-13,NO3-N,34
Q2,2004-01-20,K,1.1
Q2,2004-01-20,Mg,3.02
Q2,2004-01-20,Ca,6.77
Q2,2004-01-20,NO3-N,201
Q2,2004-01-27,K,0.98
Q2,2004-01-27,Mg,3.06
Q2,2004-01-27,Ca,6.51
Q2,2004-01-27,NH4-N,6
Q2,2004-01-27,NO3-N,101
Q2,2004-02-03,K,0.95
Q2,2004-02-03,Mg,3.04
Q2,2004-02-03,Ca,6.8
Q2,2004-02-03,NO3-N,200
Q2,2004-02-10,K,1.07
Q2,2004-02-10,Mg,2.74
Q2,2004-02-10,Ca,5.97
Q2,2004-02-10,NH4-N,8
Q2,2004-02-10,NO3-N,174
Q2,2004-02-17,K,0.94
Q2,2004-02-17,Mg,1.69
Q2,2004-02-17,Ca,3.93
Q2,2004-02-17,NH4-N,23
Q2,2004-02-17,NO3-N,126
Q2,2004-02-24,K,1.06
Q2,2004-02-24,Mg,2.88
Q2,2004-02-24,Ca,6.53
Q2,2004-02-24,NH4-N,21
Q2,2004-02-24,NO3-N,198
Q2,2004-03-02,K,0.84
Q2,2004-03-02,Mg,2.2
Q2,2004-03-02,Ca,4.7
Q2,2004-03-02,NH4-N,15
Q2,2004-03-02,NO3-N,144
Q2,2004-03-09,K,0.95
Q2,2004-03-09,Mg,2.77
Q2,2004-03-09,Ca,5.52
Q2,2004-03-09,NH4-N,9
Q2,2004-03-09,NO3-N,156
Q2,2004-03-16,K,1.01
Q2,2004-03-16,Mg,2.65
Q2,2004-03-16,Ca,4.84
Q2,2004-03-16,NO3-N,119
Q2,2004-03-23,K,1.61
Q2,2004-03-23,Mg,3.1
Q2,2004-03-23,Ca,5.1
Q2,2004-03-23,NH4-N,11
Q2,2004-03-23,NO3-N,195
Q2,2004-03-30,K,1.03
Q2,2004-03-30,Mg,2.17
Q2,2004-03-30,Ca,4.83
Q2,2004-03-30,NO3-N,185
Q2,2004-04-06,K,0.99
Q2,2004-04-06,Mg,2.75
Q2,2004-04-06,Ca,6.03
Q2,2004-04-06,NO3-N,172
Q2,2004-04-13,K,0.96
Q2,2004-04-13,Mg,2.92
Q2,2004-04-13,Ca,6.52
Q2,2004-04-13,NH4-N,8
Q2,2004-04-13,NO3-N,165
Q2,2004-04-20,K,1.07
Q2,2004-04-20,Mg,2.01
Q2,2004-04-20,Ca,4.64
Q2,2004-04-20,NO3-N,57
Q2,2004-04-27,K,1
Q2,2004-04-27,Mg,1.35
Q2,2004-04-27,Ca,2.98
Q2,2004-05-04,K,1.12
Q2,2004-05-04,Mg,1.77
Q2,2004-05-04,Ca,3.93
Q2,2004-05-11,K,1.09
Q2,2004-05-11,Mg,2.87
Q2,2004-05-11,Ca,5.64
Q2,2004-05-11,NH4-N,25
Q2,2004-05-18,K,0.95
Q2,2004-05-18,Mg,2.54
Q2,2004-05-18,Ca,5.42
Q2,2004-05-18,NO3-N,165
Q2,2004-05-25,K,0.78
Q2,2004-05-25,Mg,1.63
Q2,2004-05-25,Ca,3.05
Q2,2004-05-25,NO3-N,178
Q2,2004-06-01,K,0.9
Q2,2004-06-01,Mg,2.98
Q2,2004-06-01,Ca,4.39
Q2,2004-06-01,NO3-N,189
Q2,2004-06-08,K,0.99
Q2,2004-06-08,Mg,2.49
Q2,2004-06-08,Ca,5.2
Q2,2004-06-08,NO3-N,157
Q2,2004-06-15,K,1.27
Q2,2004-06-15,Mg,2.5
Q2,2004-06-15,Ca,5.3
Q2,2004-06-15,NO3-N,208
Q2,2004-06-22,K,1.07
Q2,2004-06-22,Mg,2.81
Q2,2004-06-22,Ca,5.71
Q2,2004-06-22,NH4-N,5
Q2,2004-06-22,NO3-N,143
Q2,2004-06-29,K,1.19
Q2,2004-06-29,Mg,3.78
Q2,2004-06-29,Ca,6.97
Q2,2004-06-29,NH4-N,9
Q2,2004-06-29,NO3-N,53
Q2,2004-07-06,K,1.19
Q2,2004-07-06,Mg,3.25
Q2,2004-07-06,Ca,6.86
Q2,2004-07-06,NO3-N,159
Q2,2004-07-13,K,0.88
Q2,2004-07-13,Mg,2.48
Q2,2004-07-13,Ca,4.44
Q2,2004-07-13,NO3-N,104
Q2,2004-07-20,K,1.18
Q2,2004-07-20,Mg,2.37
Q2,2004-07-20,Ca,4.62
Q2,2004-07-20,NO3-N,114
Q2,2004-07-27,K,1.32
Q2,2004-07-27,Mg,2.87
Q2,2004-07-27,Ca,6.52
Q2,2004-07-27,NH4-N,14
Q2,2004-07-27,NO3-N,135
Q2,2004-08-03,K,0.91
Q2,2004-08-03,Mg,2.72
Q2,2004-08-03,Ca,4.02
Q2,2004-08-03,NO3-N,161
Q2,2004-08-10,K,1.84
Q2,2004-08-10,Mg,3.98
Q2,2004-08-10,Ca,8.64
Q2,2004-08-10,NO3-N,37
Q2,2004-08-17,K,1.33
Q2,2004-08-17,Mg,3.12
Q2,2004-08-17,Ca,7.03
Q2,2004-08-17,NO3-N,83
Q2,2004-08-24,K,2.28
Q2,2004-08-24,Mg,5.99
Q2,2004-08-24,Ca,12.16
Q2,2004-08-24,NO3-N,53
Q2,2004-09-01,K,0.97
Q2,2004-09-01,Mg,2.69
Q2,2004-09-01,Ca,5.88
Q2,2004-09-07,K,0.91
Q2,2004-09-07,Mg,2.14
Q2,2004-09-07,Ca,4.87
Q2,2004-09-14,K,0.97
Q2,2004-09-14,Mg,2.89
Q2,2004-09-14,Ca,5.46
Q2,2004-09-14,NO3-N,74
Q2,2004-09-21,K,0.82
Q2,2004-09-21,Mg,2.16
Q2,2004-09-21,Ca,4.26
Q2,2004-09-21,NH4-N,10
Q2,2004-09-21,NO3-N,95
Q2,2004-09-28,K,1.54
Q2,2004-09-28,Mg,3.27
Q2,2004-09-28,Ca,5.44
Q2,2004-09-28,NO3-N,249
Q2,2004-10-05,K,0.85
Q2,2004-10-05,Mg,1.98
Q2,2004-10-05,Ca,5.46
Q2,2004-10-05,NH4-N,9
Q2,2004-10-05,NO3-N,147
Q2,2004-10-12,K,1.5
Q2,2004-10-12,Mg,3.15
Q2,2004-10-12,Ca,6.49
Q2,2004-10-12,NO3-N,271
Q2,2004-10-19,K,0.87
Q2,2004-10-19,Mg,2.36
Q2,2004-10-19,Ca,5.48
Q2,2004-10-19,NO3-N,158
Q2,2004-10-26,K,0.84
Q2,2004-10-26,Mg,2.75
Q2,2004-10-26,Ca,5.95
Q2,2004-10-26,NO3-N,52
Q2,2004-11-02,K,1.1
Q2,2004-11-02,Mg,2.21
Q2,2004-11-02,Ca,5.31
Q2,2004-11-02,NH4-N,9
Q2,2004-11-02,NO3-N,53
Q2,2004-11-09,K,1
Q2,2004-11-09,Mg,2.4
Q2,2004-11-09,Ca,4.76
Q2,2004-11-09,NO3-N,141
Q2,2004-11-16,K,0.84
Q2,2004-11-16,Mg,2.44
Q2,2004-11-16,Ca,5.41
Q2,2004-11-16,NH4-N,19
Q2,2004-11-16,NO3-N,173
Q2,2004-11-23,K,1.06
Q2,2004-11-23,Mg,3.38
Q2,2004-11-23,Ca,7.04
Q2,2004-11-23,NO3-N,50
Q2,2004-11-30,K,0.92
Q2,2004-11-30,Mg,2.91
Q2,2004-11-30,Ca,6.12
Q2,2004-11-30,NO3-N,165
Q2,2004-12-07,K,0.72
Q2,2004-12-07,Mg,1.65
Q2,2004-12-07,Ca,4.72
Q2,2004-12-07,NO3-N,57
Q2,2004-12-14,K,0.87
Q2,2004-12-14,Mg,1.57
Q2,2004-12-14,Ca,3.98
