sample_id,sample_date,stream_ion,ion_conc
Q1,2000-11-28,K,0.99
Q1,2000-11-28,Mg,3.31
Q1,2000-11-28,Ca,6.44
Q1,2000-11-28,NH4-N,11
Q1,2000-11-28,NO3-N,160
Q1,2000-12-05,K,1.02
Q1,2000-12-05,Mg,3.63
Q1,2000-12-05,Ca,5.96
Q1,2000-12-05,NO3-N,212
Q1,2000-12-12,K,1.28
Q1,2000-12-12,Mg,3.68
Q1,2000-12-12,Ca,5.57
Q1,2000-12-12,NH4-N,18
Q1,2000-12-12,NO3-N,226
Q1,2000-12-19,K,0.89
Q1,2000-12-19,Mg,2.92
Q1,2000-12-19,Ca,5.49
Q1,2000-12-19,NH4-N,6
Q1,2000-12-19,NO3-N,180
Q1,2000-12-26,K,0.8
Q1,2000-12-26,Mg,3.38
Q1,2000-12-26,Ca,6.04
Q1,2000-12-26,NO3-N,196
Q1,2001-01-02,K,1.05
Q1,2001-01-02,Mg,2.95
Q1,2001-01-02,Ca,4.5
Q1,2001-01-02,NO3-N,182
Q1,2001-01-09,K,0.9
Q1,2001-01-09,Mg,3.36
Q1,2001-01-09,Ca,5.34
Q1,2001-01-09,NH4-N,8
Q1,2001-01-09,NO3-N,183
Q1,2001-01-16,K,0.96
Q1,2001-01-16,Mg,3.39
Q1,2001-01-16,Ca,5.63
Q1,2001-01-16,NO3-N,228
Q1,2001-01-23,K,0.9
Q1,2001-01-23,Mg,3.6
Q1,2001-01-23,Ca,6.7
Q1,2001-01-23,NH4-N,7
Q1,2001-01-23,NO3-N,197
Q1,2001-01-30,K,0.92
Q1,2001-01-30,Mg,2.58
Q1,2001-01-30,Ca,4.68
Q1,2001-01-30,NH4-N,10
Q1,2001-01-30,NO3-N,162
Q1,2001-02-06,K,0.8
Q1,2001-02-06,Mg,2.84
Q1,2001-02-06,Ca,4.99
Q1,2001-02-06,NO3-N,186
Q1,2001-02-13,K,0.86
Q1,2001-02-13,Mg,3.3
Q1,2001-02-13,Ca,6.04
Q1,2001-02-13,NH4-N,9
Q1,2001-02-13,NO3-N,188
Q1,2001-02-20,K,0.85
Q1,2001-02-20,Mg,3.5
Q1,2001-02-20,Ca,6.42
Q1,2001-02-20,NH4-N,15
Q1,2001-02-20,NO3-N,61
Q1,2001-02-27,K,0.88
Q1,2001-02-27,Mg,3.77
Q1,2001-02-27,Ca,6.37
Q1,2001-02-27,NO3-N,218
Q1,2001-03-06,K,0.9
Q1,2001-03-06,Mg,3.16
Q1,2001-03-06,Ca,4.25
Q1,2001-03-06,NH4-N,8
Q1,2001-03-06,NO3-N,189
Q1,2001-03-13,K,0.92
Q1,2001-03-13,Mg,3.51
Q1,2001-03-13,Ca,6.26
Q1,2001-03-13,NH4-N,6
Q1,2001-03-13,NO3-N,181
Q1,2001-03-20,K,0.94
Q1,2001-03-20,Mg,3.63
Q1,2001-03-20,Ca,6.98
Q1,2001-03-20,NH4-N,6
Q1,2001-03-20,NO3-N,174
Q1,2001-03-27,K,0.99
Q1,2001-03-27,Mg,3.52
Q1,2001-03-27,Ca,6.87
Q1,2001-03-27,NH4-N,6
Q1,2001-03-27,NO3-N,150
Q1,2001-04-03,K,0.97
Q1,2001-04-03,Mg,3.66
Q1,2001-04-03,Ca,6.47
Q1,2001-04-03,NH4-N,6
Q1,2001-04-03,NO3-N,179
Q1,2001-04-10,K,0.98
Q1,2001-04-10,Mg,3.21
Q1,2001-04-10,Ca,6.25
Q1,2001-04-10,NO3-N,164
Q1,2001-04-17,K,0.92
Q1,2001-04-17,Mg,3.31
Q1,2001-04-17,Ca,6.14
Q1,2001-04-17,NH4-N,6
Q1,2001-04-17,NO3-N,183
Q1,2001-04-24,K,0.9
Q1,2001-04-24,Mg,1.8
Q1,2001-04-24,Ca,3.01
Q1,2001-04-24,NH4-N,12
Q1,2001-04-24,NO3-N,48
Q1,2001-05-01,K,0.94
Q1,2001-05-01,Mg,2.2
Q1,2001-05-01,Ca,3.93
Q1,2001-05-01,NO3-N,84
Q1,2001-05-08,K,1.62
Q1,2001-05-08,Mg,3.83
Q1,2001-05-08,Ca,6.96
Q1,2001-05-08,NO3-N,212
Q1,2001-05-15,K,1.03
Q1,2001-05-15,Mg,3.73
Q1,2001-05-15,Ca,7.27
Q1,2001-05-15,NO3-N,180
Q1,2001-05-22,K,1.14
Q1,2001-05-22,Mg,3.7
Q1,2001-05-22,Ca,7.34
Q1,2001-05-22,NH4-N,6
Q1,2001-05-22,NO3-N,177
Q1,2001-05-29,K,0.78
Q1,2001-05-29,Mg,2.64
Q1,2001-05-29,Ca,3.84
Q1,2001-05-29,NO3-N,141
Q1,2001-06-05,K,1.05
Q1,2001-06-05,Mg,1.17
Q1,2001-06-05,Ca,2.28
Q1,2001-06-05,NH4-N,14
Q1,2001-06-05,NO3-N,43
Q1,2001-06-12,K,0.9
Q1,2001-06-12,Mg,3.46
Q1,2001-06-12,Ca,6.89
Q1,2001-06-12,NO3-N,167
Q1,2001-06-19,K,0.79
Q1,2001-06-19,Mg,2.74
Q1,2001-06-19,Ca,5.26
Q1,2001-06-19,NO3-N,136
Q1,2001-06-26,K,0.96
Q1,2001-06-26,Mg,3.24
Q1,2001-06-26,Ca,3.95
Q1,2001-06-26,NH4-N,7
Q1,2001-06-26,NO3-N,172
Q1,2001-07-03,K,0.91
Q1,2001-07-03,Mg,3.46
Q1,2001-07-03,Ca,7.24
Q1,2001-07-03,NO3-N,164
Q1,2001-07-10,K,0.94
Q1,2001-07-10,Mg,3.67
Q1,2001-07-10,Ca,7.19
Q1,2001-07-10,NO3-N,159
Q1,2001-07-17,K,0.9
Q1,2001-07-17,Mg,3.56
Q1,2001-07-17,Ca,7.16
Q1,2001-07-17,NH4-N,9
Q1,2001-07-17,NO3-N,157
Q1,2001-07-24,K,0.92
Q1,2001-07-24,Mg,3.54
Q1,2001-07-24,Ca,7.32
Q1,2001-07-24,NO3-N,154
Q1,2001-07-31,K,0.93
Q1,2001-07-31,Mg,2.71
Q1,2001-07-31,Ca,5.45
Q1,2001-07-31,NO3-N,65
Q1,2001-08-07,K,0.97
Q1,2001-08-07,Mg,3.27
Q1,2001-08-07,Ca,6.8
Q1,2001-08-07,NO3-N,127
Q1,2001-08-14,K,0.89
Q1,2001-08-14,Mg,3.44
Q1,2001-08-14,Ca,5.09
Q1,2001-08-14,NH4-N,8
Q1,2001-08-14,NO3-N,164
Q1,2001-08-21,K,1
Q1,2001-08-21,Mg,3.34
Q1,2001-08-21,Ca,6.76
Q1,2001-08-21,NH4-N,9
Q1,2001-08-21,NO3-N,193
Q1,2001-08-28,K,1.23
Q1,2001-08-28,Mg,3.02
Q1,2001-08-28,Ca,5.84
Q1,2001-08-28,NH4-N,11
Q1,2001-08-28,NO3-N,145
Q1,2001-09-04,K,1.13
Q1,2001-09-04,Mg,3.63
Q1,2001-09-04,Ca,6.3
Q1,2001-09-04,NH4-N,7
Q1,2001-09-04,NO3-N,166
Q1,2001-09-11,K,0.97
Q1,2001-09-11,Mg,3.58
Q1,2001-09-11,Ca,6.32
Q1,2001-09-11,NO3-N,169
Q1,2001-09-18,K,0.98
Q1,2001-09-18,Mg,3.78
Q1,2001-09-18,Ca,7.44
Q1,2001-09-18,NO3-N,169
Q1,2001-09-25,K,1.08
Q1,2001-09-25,Mg,3.64
Q1,2001-09-25,Ca,6.13
Q1,2001-09-25,NO3-N,161
Q1,2001-10-02,K,0.95
Q1,2001-10-02,Mg,3.68
Q1,2001-10-02,Ca,6.84
Q1,2001-10-02,NH4-N,7
Q1,2001-10-02,NO3-N,175
Q1,2001-10-09,K,1.11
Q1,2001-10-09,Mg,3.09
Q1,2001-10-09,Ca,6.03
Q1,2001-10-09,NH4-N,11
Q1,2001-10-09,NO3-N,156
Q1,2001-10-16,K,1.02
Q1,2001-10-16,Mg,3
Q1,2001-10-16,Ca,4.96
Q1,2001-10-16,NH4-N,10
Q1,2001-10-16,NO3-N,169
Q1,2001-10-23,K,1.17
Q1,2001-10-23,Mg,2.88
Q1,2001-10-23,Ca,5.25
Q1,2001-10-23,NH4-N,15
Q1,2001-10-23,NO3-N,179
Q1,2001-10-30,K,1.18
Q1,2001-10-30,Mg,2.16
Q1,2001-10-30,Ca,4.16
Q1,2001-10-30,NH4-N,29
Q1,2001-10-30,NO3-N,227
Q1,2001-11-06,K,1.29
Q1,2001-11-06,Mg,2.61
Q1,2001-11-06,Ca,5.98
Q1,2001-11-06,NH4-N,16
Q1,2001-11-06,NO3-N,232
Q1,2001-11-13,K,0.78
Q1,2001-11-13,Mg,2.37
Q1,2001-11-13,Ca,4.68
Q1,2001-11-13,NH4-N,7
Q1,2001-11-13,NO3-N,231
Q1,2001-11-20,K,0.99
Q1,2001-11-20,Mg,3.54
Q1,2001-11-20,Ca,6.35
Q1,2001-11-20,NH4-N,13
Q1,2001-11-20,NO3-N,186
Q1,2001-11-27,K,1.04
Q1,2001-11-27,Mg,3.37
Q1,2001-11-27,Ca,5.7
Q1,2001-11-27,NH4-N,14
Q1,2001-11-27,NO3-N,162
Q1,2001-12-04,K,1.16
Q1,2001-12-04,Mg,3.32
Q1,2001-12-04,Ca,5.33
Q1,2001-12-04,NH4-N,10
Q1,2001-12-04,NO3-N,159
Q1,2001-12-11,K,0.95
Q1,2001-12-11,Mg,2.72
Q1,2001-12-11,Ca,5.12
Q1,2001-12-11,NH4-N,52
Q1,2001-12-11,NO3-N,159
Q1,2001-12-18,K,1.1
Q1,2001-12-18,Mg,2.69
Q1,2001-12-18,Ca,5.01
Q1,2001-12-18,NH4-N,19
Q1,2001-12-18,NO3-N,162
Q1,2001-12-26,K,1.48
Q1,2001-12-26,Mg,3.39
Q1,2001-12-26,Ca,5.51
Q1,2001-12-26,NH4-N,19
Q1,2001-12-26,NO3-N,312
Q1,2002-01-02,K,1.08
Q1,2002-01-02,Mg,3.46
Q1,2002-01-02,Ca,5.22
Q1,2002-01-02,NO3-N,231
Q1,2002-01-08,K,0.96
Q1,2002-01-08,Mg,2.98
Q1,2002-01-08,Ca,5.46
Q1,2002-01-08,NO3-N,183
Q1,2002-01-15,K,0.88
Q1,2002-01-15,Mg,2.92
Q1,2002-01-15,Ca,4.96
Q1,2002-01-15,NH4-N,8
Q1,2002-01-15,NO3-N,184
Q1,2002-01-22,K,0.91
Q1,2002-01-22,Mg,3.16
Q1,2002-01-22,Ca,5.58
Q1,2002-01-22,NH4-N,9
Q1,2002-01-22,NO3-N,188
Q1,2002-01-29,K,1.02
Q1,2002-01-29,Mg,2.83
Q1,2002-01-29,Ca,4.53
Q1,2002-01-29,NH4-N,16
Q1,2002-01-29,NO3-N,176
Q1,2002-02-05,K,0.94
Q1,2002-02-05,Mg,3.14
Q1,2002-02-05,Ca,5.67
Q1,2002-02-05,NH4-N,14
Q1,2002-02-05,NO3-N,196
Q1,2002-02-12,K,1.04
Q1,2002-02-12,Mg,3.54
Q1,2002-02-12,Ca,6.2
Q1,2002-02-12,NH4-N,15
Q1,2002-02-12,NO3-N,210
Q1,2002-02-26,K,1.05
Q1,2002-02-26,Mg,3.37
Q1,2002-02-26,Ca,6.47
Q1,2002-02-26,NH4-N,15
Q1,2002-02-26,NO3-N,223
Q1,2002-03-05,K,1.06
Q1,2002-03-05,Mg,3.01
Q1,2002-03-05,Ca,4.61
Q1,2002-03-05,NO3-N,188
Q1,2002-03-12,K,0.87
Q1,2002-03-12,Mg,3.05
Q1,2002-03-12,Ca,5.81
Q1,2002-03-12,NH4-N,6
Q1,2002-03-12,NO3-N,173
Q1,2002-03-19,K,0.95
Q1,2002-03-19,Mg,3.51
Q1,2002-03-19,Ca,6.95
Q1,2002-03-19,NH4-N,12
Q1,2002-03-19,NO3-N,187
Q1,2002-03-26,K,0.91
Q1,2002-03-26,Mg,3.58
Q1,2002-03-26,Ca,6.94
Q1,2002-03-26,NO3-N,191
Q1,2002-04-02,K,1.12
Q1,2002-04-02,Mg,3.36
Q1,2002-04-02,Ca,6.12
Q1,2002-04-02,NH4-N,9
Q1,2002-04-02,NO3-N,186
Q1,2002-04-09,K,0.97
Q1,2002-04-09,Mg,2.04
Q1,2002-04-09,Ca,4.22
Q1,2002-04-09,NH4-N,27
Q1,2002-04-09,NO3-N,67
Q1,2002-04-16,K,1
Q1,2002-04-16,Mg,0.8
Q1,2002-04-16,Ca,1.46
Q1,2002-04-16,NH4-N,8
Q1,2002-04-16,NO3-N,37
Q1,2002-04-23,K,1.09
Q1,2002-04-23,Mg,2.96
Q1,2002-04-23,Ca,6.69
Q1,2002-04-23,NH4-N,15
Q1,2002-04-30,K,0.86
Q1,2002-04-30,Mg,2.97
Q1,2002-04-30,Ca,3.51
Q1,2002-04-30,NH4-N,11
Q1,2002-04-30,NO3-N,201
Q1,2002-05-07,K,1.06
Q1,2002-05-07,Mg,2.89
Q1,2002-05-07,Ca,4.93
Q1,2002-05-07,NH4-N,16
Q1,2002-05-07,NO3-N,134
Q1,2002-05-14,K,1.1
Q1,2002-05-14,Mg,3.43
Q1,2002-05-14,Ca,5.95
Q1,2002-05-14,NH4-N,8
Q1,2002-05-14,NO3-N,174
Q1,2002-05-21,K,0.93
Q1,2002-05-21,Mg,3.28
Q1,2002-05-21,Ca,4.64
Q1,2002-05-21,NH4-N,6
Q1,2002-05-21,NO3-N,162
Q1,2002-05-28,K,1.02
Q1,2002-05-28,Mg,2.82
Q1,2002-05-28,Ca,5.02
Q1,2002-05-28,NH4-N,13
Q1,2002-05-28,NO3-N,117
Q1,2002-06-04,K,1.03
Q1,2002-06-04,Mg,3.05
Q1,2002-06-04,Ca,5.29
Q1,2002-06-04,NH4-N,13
Q1,2002-06-04,NO3-N,162
Q1,2002-06-11,K,0.84
Q1,2002-06-11,Mg,3.06
Q1,2002-06-11,Ca,4.96
Q1,2002-06-11,NH4-N,16
Q1,2002-06-11,NO3-N,157
Q1,2002-06-18,K,1.05
Q1,2002-06-18,Mg,3.2
Q1,2002-06-18,Ca,5.26
Q1,2002-06-18,NH4-N,22
Q1,2002-06-18,NO3-N,146
Q1,2002-06-25,K,0.93
Q1,2002-06-25,Mg,3.31
Q1,2002-06-25,Ca,5.66
Q1,2002-06-25,NH4-N,11
Q1,2002-06-25,NO3-N,160
Q1,2002-07-02,K,0.93
Q1,2002-07-02,Mg,3.31
Q1,2002-07-02,Ca,5.73
Q1,2002-07-02,NH4-N,19
Q1,2002-07-02,NO3-N,128
Q1,2002-07-09,K,0.92
Q1,2002-07-09,Mg,3.37
Q1,2002-07-09,Ca,4.79
Q1,2002-07-09,NH4-N,12
Q1,2002-07-09,NO3-N,143
Q1,2002-07-16,K,0.91
Q1,2002-07-16,Mg,3.45
Q1,2002-07-16,Ca,6.07
Q1,2002-07-16,NH4-N,19
Q1,2002-07-16,NO3-N,151
Q1,2002-07-23,K,0.87
Q1,2002-07-23,Mg,3.15
Q1,2002-07-23,Ca,4.95
Q1,2002-07-23,NH4-N,19
Q1,2002-07-23,NO3-N,139
Q1,2002-07-30,K,0.89
Q1,2002-07-30,Mg,3.39
Q1,2002-07-30,Ca,6.72
Q1,2002-07-30,NH4-N,20
Q1,2002-07-30,NO3-N,157
Q1,2002-08-06,K,0.85
Q1,2002-08-06,Mg,3.37
Q1,2002-08-06,Ca,5.98
Q1,2002-08-06,NH4-N,17
Q1,2002-08-06,NO3-N,199
Q1,2002-08-13,K,0.92
Q1,2002-08-13,Mg,3.32
Q1,2002-08-13,Ca,5.56
Q1,2002-08-13,NO3-N,177
Q1,2002-08-20,K,0.89
Q1,2002-08-20,Mg,3.74
Q1,2002-08-20,Ca,6.84
Q1,2002-08-20,NH4-N,6
Q1,2002-08-20,NO3-N,167
Q1,2002-08-27,K,0.91
Q1,2002-08-27,Mg,3.64
Q1,2002-08-27,Ca,7.31
Q1,2002-08-27,NH4-N,9
Q1,2002-08-27,NO3-N,166
Q1,2002-09-03,K,0.83
Q1,2002-09-03,Mg,3.39
Q1,2002-09-03,Ca,6.56
Q1,2002-09-03,NH4-N,41
Q1,2002-09-03,NO3-N,174
Q1,2002-09-10,K,0.76
Q1,2002-09-10,Mg,3.56
Q1,2002-09-10,Ca,6.71
Q1,2002-09-10,NH4-N,11
Q1,2002-09-10,NO3-N,183
Q1,2002-09-17,K,0.88
Q1,2002-09-17,Mg,3.36
Q1,2002-09-17,Ca,6.62
Q1,2002-09-17,NH4-N,7
Q1,2002-09-17,NO3-N,160
Q1,2002-09-24,K,0.94
Q1,2002-09-24,Mg,2.23
Q1,2002-09-24,Ca,3.83
Q1,2002-09-24,NH4-N,25
Q1,2002-09-24,NO3-N,104
Q1,2002-10-01,K,0.92
Q1,2002-10-01,Mg,3.47
Q1,2002-10-01,Ca,6.38
Q1,2002-10-01,NH4-N,11
Q1,2002-10-01,NO3-N,182
Q1,2002-10-08,K,0.97
Q1,2002-10-08,Mg,3.43
Q1,2002-10-08,Ca,6.06
Q1,2002-10-08,NH4-N,7
Q1,2002-10-08,NO3-N,186
Q1,2002-10-15,K,0.93
Q1,2002-10-15,Mg,3.6
Q1,2002-10-15,Ca,6.91
Q1,2002-10-15,NH4-N,12
Q1,2002-10-15,NO3-N,186
Q1,2002-10-22,K,0.95
Q1,2002-10-22,Mg,2.45
Q1,2002-10-22,Ca,4.62
Q1,2002-10-22,NH4-N,29
Q1,2002-10-22,NO3-N,124
Q1,2002-10-29,K,0.84
Q1,2002-10-29,Mg,2.35
Q1,2002-10-29,Ca,5.71
Q1,2002-10-29,NH4-N,13
Q1,2002-10-29,NO3-N,126
Q1,2002-11-05,K,0.7
Q1,2002-11-05,Mg,3.32
Q1,2002-11-05,Ca,6.74
Q1,2002-11-05,NH4-N,9
Q1,2002-11-05,NO3-N,166
Q1,2002-11-12,K,0.83
Q1,2002-11-12,Mg,2
Q1,2002-11-12,Ca,4.02
Q1,2002-11-12,NH4-N,25
Q1,2002-11-12,NO3-N,122
Q1,2002-11-19,K,0.89
Q1,2002-11-19,Mg,2.47
Q1,2002-11-19,Ca,4.34
Q1,2002-11-19,NH4-N,33
Q1,2002-11-19,NO3-N,124
Q1,2002-11-26,K,0.89
Q1,2002-11-26,Mg,3.57
Q1,2002-11-26,Ca,6.09
Q1,2002-11-26,NH4-N,12
Q1,2002-11-26,NO3-N,159
Q1,2002-12-03,K,0.91
Q1,2002-12-03,Mg,3.07
Q1,2002-12-03,Ca,6.21
Q1,2002-12-03,NH4-N,14
Q1,2002-12-03,NO3-N,146
Q1,2002-12-10,K,0.71
Q1,2002-12-10,Mg,2.17
Q1,2002-12-10,Ca,4.53
Q1,2002-12-10,NH4-N,24
Q1,2002-12-10,NO3-N,111
Q1,2002-12-17,K,0.85
Q1,2002-12-17,Mg,3.11
Q1,2002-12-17,Ca,5.05
Q1,2002-12-17,NH4-N,14
Q1,2002-12-17,NO3-N,186
Q1,2002-12-24,K,0.81
Q1,2002-12-24,Mg,3.12
Q1,2002-12-24,Ca,4.46
Q1,2002-12-24,NH4-N,10
Q1,2002-12-24,NO3-N,172
Q1,2002-12-31,K,0.88
Q1,2002-12-31,Mg,3.18
Q1,2002-12-31,Ca,5.95
Q1,2002-12-31,NH4-N,14
Q1,2002-12-31,NO3-N,185
Q1,2003-01-07,K,0.92
Q1,2003-01-07,Mg,2.84
Q1,2003-01-07,Ca,6.2
Q1,2003-01-07,NH4-N,8
Q1,2003-01-07,NO3-N,185
Q1,2003-01-14,K,0.97
Q1,2003-01-14,Mg,1.77
Q1,2003-01-14,Ca,8.73
Q1,2003-01-14,NH4-N,11
Q1,2003-01-14,NO3-N,185
Q1,2003-01-21,K,0.5
Q1,2003-01-21,Mg,1.97
Q1,2003-01-21,Ca,8.18
Q1,2003-01-21,NH4-N,13
Q1,2003-01-21,NO3-N,181
Q1,2003-01-28,K,1.01
Q1,2003-01-28,Mg,3.26
Q1,2003-01-28,Ca,6.19
Q1,2003-01-28,NH4-N,12
Q1,2003-01-28,NO3-N,174
Q1,2003-02-04,K,0.95
Q1,2003-02-04,Mg,2.39
Q1,2003-02-04,Ca,4.64
Q1,2003-02-04,NH4-N,47
Q1,2003-02-04,NO3-N,135
Q1,2003-02-11,K,0.9
Q1,2003-02-11,Mg,3.32
Q1,2003-02-11,Ca,6.41
Q1,2003-02-11,NH4-N,7
Q1,2003-02-11,NO3-N,179
Q1,2003-02-18,K,0.94
Q1,2003-02-18,Mg,3.29
Q1,2003-02-18,Ca,6.37
Q1,2003-02-18,NH4-N,15
Q1,2003-02-18,NO3-N,174
Q1,2003-02-25,K,0.98
Q1,2003-02-25,Mg,3.09
Q1,2003-02-25,Ca,6.44
Q1,2003-02-25,NH4-N,18
Q1,2003-02-25,NO3-N,142
Q1,2003-03-04,K,0.8
Q1,2003-03-04,Mg,4.16
Q1,2003-03-04,Ca,8.56
Q1,2003-03-04,NH4-N,6
Q1,2003-03-04,NO3-N,150
Q1,2003-03-11,K,0.83
Q1,2003-03-11,Mg,3.78
Q1,2003-03-11,Ca,7.49
Q1,2003-03-11,NH4-N,12
Q1,2003-03-11,NO3-N,149
Q1,2003-03-18,K,0.76
Q1,2003-03-18,Mg,4.03
Q1,2003-03-18,Ca,7.99
Q1,2003-03-18,NH4-N,14
Q1,2003-03-18,NO3-N,158
Q1,2003-03-25,K,0.68
Q1,2003-03-25,Mg,3.45
Q1,2003-03-25,Ca,6.85
Q1,2003-03-25,NH4-N,9
Q1,2003-03-25,NO3-N,160
Q1,2003-04-01,K,1.07
Q1,2003-04-01,Mg,3.05
Q1,2003-04-01,Ca,5.03
Q1,2003-04-01,NH4-N,16
Q1,2003-04-01,NO3-N,139
Q1,2003-04-08,K,0.82
Q1,2003-04-08,Mg,3.16
Q1,2003-04-08,Ca,6.68
Q1,2003-04-08,NH4-N,9
Q1,2003-04-08,NO3-N,154
Q1,2003-04-15,K,0.56
Q1,2003-04-15,Mg,2.11
Q1,2003-04-15,Ca,4.53
Q1,2003-04-15,NH4-N,26
Q1,2003-04-15,NO3-N,102
Q1,2003-04-22,K,0.68
Q1,2003-04-22,Mg,1.95
Q1,2003-04-22,Ca,3.69
Q1,2003-04-22,NH4-N,19
Q1,2003-04-22,NO3-N,115
Q1,2003-04-29,K,0.91
Q1,2003-04-29,Mg,3.35
Q1,2003-04-29,Ca,6.66
Q1,2003-04-29,NH4-N,12
Q1,2003-04-29,NO3-N,176
Q1,2003-05-06,K,1.09
Q1,2003-05-06,Mg,3.48
Q1,2003-05-06,Ca,6.5
Q1,2003-05-06,NH4-N,5
Q1,2003-05-06,NO3-N,153
Q1,2003-05-13,K,0.97
Q1,2003-05-13,Mg,2.5
Q1,2003-05-13,Ca,3.09
Q1,2003-05-13,NO3-N,146
Q1,2003-05-20,K,1.14
Q1,2003-05-20,Mg,2.41
Q1,2003-05-20,Ca,3.19
Q1,2003-05-20,NH4-N,11
Q1,2003-05-20,NO3-N,156
Q1,2003-05-27,K,0.91
Q1,2003-05-27,Mg,2.64
Q1,2003-05-27,Ca,3.8
Q1,2003-05-27,NH4-N,10
Q1,2003-05-27,NO3-N,179
Q1,2003-06-03,K,0.9
Q1,2003-06-03,Mg,2.72
Q1,2003-06-03,Ca,4.88
Q1,2003-06-03,NH4-N,13
Q1,2003-06-03,NO3-N,167
Q1,2003-06-10,K,0.71
Q1,2003-06-10,Mg,2.35
Q1,2003-06-10,Ca,3.3
Q1,2003-06-10,NH4-N,11
Q1,2003-06-10,NO3-N,179
Q1,2003-06-17,K,1.09
Q1,2003-06-17,Mg,2.85
Q1,2003-06-17,Ca,4.12
Q1,2003-06-17,NO3-N,154
Q1,2003-06-24,K,0.95
Q1,2003-06-24,Mg,3.98
Q1,2003-06-24,Ca,4.97
Q1,2003-06-24,NH4-N,7
Q1,2003-06-24,NO3-N,164
Q1,2003-07-01,K,0.93
Q1,2003-07-01,Mg,3.32
Q1,2003-07-01,Ca,4.88
Q1,2003-07-01,NH4-N,9
Q1,2003-07-01,NO3-N,170
Q1,2003-07-08,K,0.78
Q1,2003-07-08,Mg,3.22
Q1,2003-07-08,Ca,5.32
Q1,2003-07-08,NH4-N,7
Q1,2003-07-08,NO3-N,157
Q1,2003-07-15,K,1.02
Q1,2003-07-15,Mg,3.09
Q1,2003-07-15,Ca,3.94
Q1,2003-07-15,NH4-N,7
Q1,2003-07-15,NO3-N,174
Q1,2003-07-22,K,1.05
Q1,2003-07-22,Mg,2.66
Q1,2003-07-22,Ca,5.16
Q1,2003-07-22,NH4-N,18
Q1,2003-07-22,NO3-N,96
Q1,2003-07-29,K,1.15
Q1,2003-07-29,Mg,3.14
Q1,2003-07-29,Ca,6.06
Q1,2003-07-29,NO3-N,169
Q1,2003-08-05,K,0.92
Q1,2003-08-05,Mg,3.21
Q1,2003-08-05,Ca,5.2
Q1,2003-08-05,NH4-N,16
Q1,2003-08-05,NO3-N,199
Q1,2003-08-12,K,0.83
Q1,2003-08-12,Mg,3.2
Q1,2003-08-12,Ca,5.72
Q1,2003-08-12,NH4-N,15
Q1,2003-08-12,NO3-N,190
Q1,2003-08-19,K,0.95
Q1,2003-08-19,Mg,3.05
Q1,2003-08-19,Ca,5.23
Q1,2003-08-19,NH4-N,20
Q1,2003-08-19,NO3-N,174
Q1,2003-08-26,K,0.94
Q1,2003-08-26,Mg,0.96
Q1,2003-08-26,Ca,1.95
Q1,2003-08-26,NH4-N,31
Q1,2003-08-26,NO3-N,63
Q1,2003-09-02,K,1.26
Q1,2003-09-02,Mg,2.7
Q1,2003-09-02,Ca,4.79
Q1,2003-09-02,NH4-N,34
Q1,2003-09-02,NO3-N,161
Q1,2003-09-09,K,1.05
Q1,2003-09-09,Mg,2
Q1,2003-09-09,Ca,4.86
Q1,2003-09-09,NH4-N,18
Q1,2003-09-09,NO3-N,168
Q1,2003-09-16,K,1.12
Q1,2003-09-16,Mg,1.44
Q1,2003-09-16,Ca,2.78
Q1,2003-09-16,NH4-N,27
Q1,2003-09-16,NO3-N,100
Q1,2003-09-23,K,1.01
Q1,2003-09-23,Mg,2.68
Q1,2003-09-23,Ca,5.25
Q1,2003-09-23,NO3-N,179
Q1,2003-09-30,K,0.93
Q1,2003-09-30,Mg,2.86
Q1,2003-09-30,Ca,5.38
Q1,2003-09-30,NH4-N,12
Q1,2003-09-30,NO3-N,168
Q1,2003-10-07,K,0.95
Q1,2003-10-07,Mg,2.98
Q1,2003-10-07,Ca,6.12
Q1,2003-10-07,NH4-N,10
Q1,2003-10-07,NO3-N,175
Q1,2003-10-14,K,0.96
Q1,2003-10-14,Mg,3.03
Q1,2003-10-14,Ca,5.81
Q1,2003-10-14,NH4-N,12
Q1,2003-10-14,NO3-N,177
Q1,2003-10-21,K,0.94
Q1,2003-10-21,Mg,3.28
Q1,2003-10-21,Ca,6.39
Q1,2003-10-21,NH4-N,14
Q1,2003-10-21,NO3-N,192
Q1,2003-10-28,K,0.88
Q1,2003-10-28,Mg,3.18
Q1,2003-10-28,Ca,6.16
Q1,2003-10-28,NH4-N,16
Q1,2003-10-28,NO3-N,188
Q1,2003-11-04,K,0.99
Q1,2003-11-04,Mg,2.58
Q1,2003-11-04,Ca,3.5
Q1,2003-11-04,NH4-N,27
Q1,2003-11-04,NO3-N,125
Q1,2003-11-12,K,1.25
Q1,2003-11-12,Mg,2.98
Q1,2003-11-12,Ca,4.24
Q1,2003-11-12,NH4-N,7
Q1,2003-11-12,NO3-N,149
Q1,2003-11-18,K,1.09
Q1,2003-11-18,Mg,2.94
Q1,2003-11-18,Ca,5.48
Q1,2003-11-18,NO3-N,138
Q1,2003-11-25,K,0.86
Q1,2003-11-25,Mg,2.5
Q1,2003-11-25,Ca,4.53
Q1,2003-11-25,NO3-N,172
Q1,2003-12-02,K,1.17
Q1,2003-12-02,Mg,3.54
Q1,2003-12-02,Ca,5.64
Q1,2003-12-02,NH4-N,7
Q1,2003-12-02,NO3-N,174
