sample_id,sample_date,stream_ion,ion_conc
MPR,2004-05-18,Mg,1.45
MPR,2004-05-18,Ca,5.14
MPR,2004-05-18,NO3-N,75
MPR,2004-05-25,K,0.39
MPR,2004-05-25,Mg,1.06
MPR,2004-05-25,Ca,3.74
MPR,2004-05-25,NH4-N,15
MPR,2004-05-25,NO3-N,91
MPR,2004-06-01,K,0.73
MPR,2004-06-01,Mg,2.24
MPR,2004-06-01,Ca,6.33
MPR,2004-06-01,NH4-N,21
MPR,2004-06-01,NO3-N,82
MPR,2004-06-08,K,0.66
MPR,2004-06-08,Mg,1.57
MPR,2004-06-08,Ca,4.77
MPR,2004-06-08,NO3-N,58
MPR,2004-06-15,K,0.97
MPR,2004-06-15,Mg,1.87
MPR,2004-06-15,Ca,5.21
MPR,2004-06-15,NO3-N,60
MPR,2004-06-22,K,0.74
MPR,2004-06-22,Mg,2.11
MPR,2004-06-22,Ca,7.58
MPR,2004-06-22,NH4-N,8
MPR,2004-06-22,NO3-N,56
MPR,2004-06-29,K,1.74
MPR,2004-06-29,Mg,2.39
MPR,2004-06-29,Ca,8.48
MPR,2004-06-29,NH4-N,12
MPR,2004-06-29,NO3-N,82
MPR,2004-07-06,K,0.81
MPR,2004-07-06,Mg,2.8
MPR,2004-07-06,Ca,8.22
MPR,2004-07-06,NH4-N,9
MPR,2004-07-06,NO3-N,55
MPR,2004-07-13,K,0.63
MPR,2004-07-13,Mg,1.51
MPR,2004-07-13,Ca,5.3
MPR,2004-07-13,NO3-N,60
MPR,2004-07-20,K,0.69
MPR,2004-07-20,Mg,1.23
MPR,2004-07-20,Ca,4.24
MPR,2004-07-20,NO3-N,72
MPR,2004-07-27,K,0.88
MPR,2004-07-27,Mg,1.74
MPR,2004-07-27,Ca,7.35
MPR,2004-07-27,NH4-N,8
MPR,2004-07-27,NO3-N,54
MPR,2004-08-03,K,0.63
MPR,2004-08-03,Mg,1.93
MPR,2004-08-03,Ca,4.47
MPR,2004-08-03,NO3-N,62
MPR,2004-08-10,K,0.95
MPR,2004-08-10,Mg,2.14
MPR,2004-08-10,Ca,6.27
MPR,2004-08-10,NH4-N,20
MPR,2004-08-10,NO3-N,68
MPR,2004-08-17,K,0.6
MPR,2004-08-17,Mg,1.95
MPR,2004-08-17,Ca,7.19
MPR,2004-08-17,NO3-N,40
MPR,2004-08-24,K,0.73
MPR,2004-08-24,Mg,2.45
MPR,2004-08-24,Ca,8.08
MPR,2004-08-24,NH4-N,7
MPR,2004-08-24,NO3-N,135
MPR,2004-09-01,K,0.65
MPR,2004-09-01,Mg,1.92
MPR,2004-09-01,Ca,8.51
MPR,2004-09-01,NH4-N,5
MPR,2004-09-01,NO3-N,40
MPR,2004-09-07,K,0.82
MPR,2004-09-07,Mg,1.45
MPR,2004-09-07,Ca,6.51
MPR,2004-09-14,K,0.64
MPR,2004-09-14,Mg,2.3
MPR,2004-09-14,Ca,6.63
MPR,2004-09-14,NO3-N,7
MPR,2004-09-21,K,0.55
MPR,2004-09-21,Mg,1.34
MPR,2004-09-21,Ca,5.43
MPR,2004-09-21,NO3-N,33
MPR,2004-09-28,K,0.69
MPR,2004-09-28,Mg,1.77
MPR,2004-09-28,Ca,5.74
MPR,2004-09-28,NH4-N,8
MPR,2004-09-28,NO3-N,75
MPR,2004-10-05,K,0.57
MPR,2004-10-05,Mg,1.57
MPR,2004-10-05,Ca,6.27
MPR,2004-10-05,NO3-N,102
MPR,2004-10-12,K,0.67
MPR,2004-10-12,Mg,1.76
MPR,2004-10-12,Ca,7.09
MPR,2004-10-12,NO3-N,100
MPR,2004-10-19,K,2.44
MPR,2004-10-19,Mg,3.3
MPR,2004-10-19,Ca,6.32
MPR,2004-10-19,NO3-N,205
MPR,2004-10-26,K,1.32
MPR,2004-10-26,Mg,3.09
MPR,2004-10-26,Ca,12.34
MPR,2004-10-26,NO3-N,60
MPR,2004-11-02,K,0.61
MPR,2004-11-02,Mg,1.56
MPR,2004-11-02,Ca,7.16
MPR,2004-11-02,NH4-N,28
MPR,2004-11-02,NO3-N,54
MPR,2004-11-09,K,0.67
MPR,2004-11-09,Mg,1.37
MPR,2004-11-09,Ca,6.24
MPR,2004-11-09,NH4-N,7
MPR,2004-11-09,NO3-N,34
MPR,2004-11-16,K,0.68
MPR,2004-11-16,Mg,1.53
MPR,2004-11-16,Ca,6.18
MPR,2004-11-16,NO3-N,77
MPR,2004-11-23,K,0.74
MPR,2004-11-23,Mg,1.86
MPR,2004-11-23,Ca,7.64
MPR,2004-11-23,NO3-N,97
MPR,2004-11-30,K,0.76
MPR,2004-11-30,Mg,2.44
MPR,2004-11-30,Ca,9.4
MPR,2004-12-07,K,0.38
MPR,2004-12-07,Mg,0.54
MPR,2004-12-07,Ca,4.43
MPR,2004-12-07,NO3-N,38
MPR,2004-12-14,K,0.59
MPR,2004-12-14,Mg,1.08
MPR,2004-12-14,Ca,4.26
MPR,2004-12-14,NH4-N,5
MPR,2004-12-14,NO3-N,68
MPR,2004-12-21,K,0.51
MPR,2004-12-21,Mg,1.4
MPR,2004-12-21,Ca,5.32
MPR,2004-12-21,NO3-N,72
MPR,2004-12-28,K,0.6
MPR,2004-12-28,Mg,2.09
MPR,2004-12-28,Ca,5.59
MPR,2004-12-28,NO3-N,94
MPR,2005-01-04,K,0.78
MPR,2005-01-04,Mg,2.38
MPR,2005-01-04,Ca,8.27
MPR,2005-01-04,NO3-N,99
MPR,2005-01-11,K,0.57
MPR,2005-01-11,Mg,2
MPR,2005-01-11,Ca,7.83
MPR,2005-01-11,NH4-N,6
MPR,2005-01-11,NO3-N,94
MPR,2005-01-18,K,0.5
MPR,2005-01-18,Mg,1.55
MPR,2005-01-18,Ca,6.54
MPR,2005-01-18,NO3-N,96
MPR,2005-01-25,K,0.51
MPR,2005-01-25,Mg,1.84
MPR,2005-01-25,Ca,7.03
MPR,2005-01-25,NO3-N,94
MPR,2005-02-01,K,0.5
MPR,2005-02-01,Mg,1.8
MPR,2005-02-01,Ca,7.14
MPR,2005-02-01,NO3-N,80
MPR,2005-02-08,K,0.51
MPR,2005-02-08,Mg,2.06
MPR,2005-02-08,Ca,8.04
MPR,2005-02-08,NO3-N,70
MPR,2005-02-15,K,0.5
MPR,2005-02-15,Mg,1.24
MPR,2005-02-15,Ca,4.36
MPR,2005-02-15,NO3-N,84
MPR,2005-02-22,K,0.57
MPR,2005-02-22,Mg,2.15
MPR,2005-02-22,Ca,6.93
MPR,2005-02-22,NO3-N,52
MPR,2005-03-01,K,0.61
MPR,2005-03-01,Mg,2.14
MPR,2005-03-01,Ca,8.24
MPR,2005-03-01,NO3-N,49
MPR,2005-03-08,K,0.63
MPR,2005-03-08,Mg,2.23
MPR,2005-03-08,Ca,7.78
MPR,2005-03-08,NO3-N,41
MPR,2005-03-15,K,0.64
MPR,2005-03-15,Mg,2.43
MPR,2005-03-15,Ca,8.21
MPR,2005-03-15,NO3-N,57
MPR,2005-03-22,K,0.72
MPR,2005-03-22,Mg,2.31
MPR,2005-03-22,Ca,9.1
MPR,2005-03-22,NH4-N,10
MPR,2005-03-22,NO3-N,88
MPR,2005-03-29,K,0.66
MPR,2005-03-29,Mg,2.38
MPR,2005-03-29,Ca,9.57
MPR,2005-03-29,NO3-N,82
MPR,2005-04-05,K,0.72
MPR,2005-04-05,Mg,2.4
MPR,2005-04-05,Ca,8.1
MPR,2005-04-05,NO3-N,72
MPR,2005-04-12,K,0.57
MPR,2005-04-12,Mg,1.51
MPR,2005-04-12,Ca,6.48
MPR,2005-04-12,NO3-N,121
MPR,2005-04-19,K,0.68
MPR,2005-04-19,Mg,1.84
MPR,2005-04-19,Ca,7.52
MPR,2005-04-19,NH4-N,6
MPR,2005-04-19,NO3-N,55
MPR,2005-04-26,K,0.68
MPR,2005-04-26,Mg,2.02
MPR,2005-04-26,Ca,5.83
MPR,2005-04-26,NH4-N,7
MPR,2005-04-26,NO3-N,47
MPR,2005-05-03,K,0.59
MPR,2005-05-03,Mg,1.79
MPR,2005-05-03,Ca,7.64
MPR,2005-05-03,NO3-N,49
MPR,2005-05-10,K,0.66
MPR,2005-05-10,Mg,1.81
MPR,2005-05-10,Ca,7
MPR,2005-05-10,NH4-N,78
MPR,2005-05-10,NO3-N,46
MPR,2005-05-17,K,0.52
MPR,2005-05-17,Mg,0.9
MPR,2005-05-17,Ca,3.44
MPR,2005-05-17,NH4-N,27
MPR,2005-05-17,NO3-N,78
MPR,2005-05-24,K,0.47
MPR,2005-05-24,Mg,0.89
MPR,2005-05-24,Ca,3.42
MPR,2005-05-24,NH4-N,25
MPR,2005-05-24,NO3-N,101
MPR,2005-05-31,K,0.83
MPR,2005-05-31,Mg,2.28
MPR,2005-05-31,Ca,8.53
MPR,2005-05-31,NO3-N,59
MPR,2005-06-07,K,0.61
MPR,2005-06-07,Mg,1.49
MPR,2005-06-07,Ca,6.47
MPR,2005-06-07,NO3-N,47
MPR,2005-06-14,K,0.72
MPR,2005-06-14,Mg,1.97
MPR,2005-06-14,Ca,6.71
MPR,2005-06-14,NO3-N,54
MPR,2005-06-21,K,0.81
MPR,2005-06-21,Mg,2.39
MPR,2005-06-21,Ca,8.46
MPR,2005-06-21,NO3-N,63
MPR,2005-06-28,K,0.67
MPR,2005-06-28,Mg,2.16
MPR,2005-06-28,Ca,9.3
MPR,2005-06-28,NH4-N,9
MPR,2005-06-28,NO3-N,21
MPR,2005-07-05,K,0.62
MPR,2005-07-05,Mg,1.6
MPR,2005-07-05,Ca,7.28
MPR,2005-07-05,NO3-N,74
MPR,2005-07-12,K,0.44
MPR,2005-07-12,Mg,1.11
MPR,2005-07-12,Ca,4.97
MPR,2005-07-12,NO3-N,45
MPR,2005-07-19,K,0.76
MPR,2005-07-19,Mg,3.05
MPR,2005-07-19,Ca,10.53
MPR,2005-07-19,NO3-N,80
MPR,2005-07-26,K,0.57
MPR,2005-07-26,Mg,1.72
MPR,2005-07-26,Ca,6.64
MPR,2005-07-26,NO3-N,53
MPR,2005-08-02,K,0.44
MPR,2005-08-02,Mg,1.59
MPR,2005-08-02,Ca,7.32
MPR,2005-08-02,NO3-N,74
MPR,2005-08-09,K,0.58
MPR,2005-08-09,Mg,1.95
MPR,2005-08-09,Ca,8.45
MPR,2005-08-09,NO3-N,55
MPR,2005-08-16,K,0.52
MPR,2005-08-16,Mg,1.56
MPR,2005-08-16,Ca,6.6
MPR,2005-08-23,K,0.7
MPR,2005-08-23,Mg,1.63
MPR,2005-08-23,Ca,7.13
MPR,2005-08-23,NO3-N,64
MPR,2005-08-30,K,0.67
MPR,2005-08-30,Mg,1.9
MPR,2005-08-30,Ca,7.97
MPR,2005-08-30,NO3-N,48
MPR,2005-09-06,K,0.68
MPR,2005-09-06,Mg,2.04
MPR,2005-09-06,Ca,8.45
MPR,2005-09-06,NH4-N,24
MPR,2005-09-06,NO3-N,46
MPR,2005-09-13,K,0.65
MPR,2005-09-13,Mg,1.97
MPR,2005-09-13,Ca,8.55
MPR,2005-09-13,NO3-N,53
MPR,2005-09-20,K,0.5
MPR,2005-09-20,Mg,1.19
MPR,2005-09-20,Ca,5.49
MPR,2005-09-20,NH4-N,7
MPR,2005-09-20,NO3-N,70
MPR,2005-09-27,K,0.55
MPR,2005-09-27,Mg,1.74
MPR,2005-09-27,Ca,6.93
MPR,2005-09-27,NH4-N,7
MPR,2005-09-27,NO3-N,52
MPR,2005-10-04,K,0.66
MPR,2005-10-04,Mg,1.67
MPR,2005-10-04,Ca,3.36
MPR,2005-10-04,NO3-N,90
MPR,2005-10-11,K,0.45
MPR,2005-10-11,Mg,0.91
MPR,2005-10-11,Ca,3.93
MPR,2005-10-11,NO3-N,78
MPR,2005-10-18,K,0.64
MPR,2005-10-18,Mg,1.93
MPR,2005-10-18,Ca,7.39
MPR,2005-10-18,NO3-N,69
MPR,2005-10-25,K,0.63
MPR,2005-10-25,Mg,1.75
MPR,2005-10-25,Ca,6.9
MPR,2005-10-25,NO3-N,75
MPR,2005-11-01,K,0.59
MPR,2005-11-01,Mg,1.8
MPR,2005-11-01,Ca,7.12
MPR,2005-11-01,NH4-N,8
MPR,2005-11-01,NO3-N,64
MPR,2005-11-08,K,0.63
MPR,2005-11-08,Mg,1.79
MPR,2005-11-08,Ca,5.94
MPR,2005-11-15,K,0.47
MPR,2005-11-15,Mg,1.46
MPR,2005-11-15,Ca,6.19
MPR,2005-11-15,NO3-N,46
MPR,2005-11-22,K,0.51
MPR,2005-11-22,Mg,1.91
MPR,2005-11-22,Ca,6.88
MPR,2005-11-22,NO3-N,87
MPR,2005-11-29,K,0.5
MPR,2005-11-29,Mg,1.76
MPR,2005-11-29,Ca,7.27
MPR,2005-11-29,NO3-N,84
MPR,2005-12-06,K,0.51
MPR,2005-12-06,Mg,1.76
MPR,2005-12-06,Ca,4.11
MPR,2005-12-13,K,0.52
MPR,2005-12-13,Mg,1.9
MPR,2005-12-13,Ca,7.88
MPR,2005-12-13,NO3-N,88
MPR,2005-12-20,K,0.56
MPR,2005-12-20,Mg,1.7
MPR,2005-12-20,Ca,6.89
MPR,2005-12-20,NO3-N,56
MPR,2005-12-27,K,0.55
MPR,2005-12-27,Mg,2.09
MPR,2005-12-27,Ca,7.36
MPR,2005-12-27,NH4-N,6
MPR,2005-12-27,NO3-N,82
MPR,2006-01-03,K,0.58
MPR,2006-01-03,Mg,1.83
MPR,2006-01-03,Ca,7.45
MPR,2006-01-03,NH4-N,10
MPR,2006-01-03,NO3-N,63
MPR,2006-01-10,K,0.6
MPR,2006-01-10,Mg,1.31
MPR,2006-01-10,Ca,4.91
MPR,2006-01-10,NH4-N,22
MPR,2006-01-10,NO3-N,61
MPR,2006-01-17,K,0.51
MPR,2006-01-17,Mg,1.7
MPR,2006-01-17,Ca,7.17
MPR,2006-01-17,NO3-N,82
MPR,2006-01-24,K,0.51
MPR,2006-01-24,Mg,1.78
MPR,2006-01-24,Ca,6.85
MPR,2006-01-24,NO3-N,71
MPR,2006-01-31,K,0.56
MPR,2006-01-31,Mg,1.76
MPR,2006-01-31,Ca,6.59
MPR,2006-01-31,NO3-N,76
MPR,2006-02-07,K,0.52
MPR,2006-02-07,Mg,1.71
MPR,2006-02-07,Ca,5.27
MPR,2006-02-07,NO3-N,62
MPR,2006-02-14,K,0.55
MPR,2006-02-14,Mg,2.05
MPR,2006-02-14,Ca,6.66
MPR,2006-02-14,NO3-N,84
MPR,2006-02-21,K,0.55
MPR,2006-02-21,Mg,2.07
MPR,2006-02-21,Ca,6.62
MPR,2006-02-21,NH4-N,7
MPR,2006-02-21,NO3-N,55
MPR,2006-02-28,K,0.64
MPR,2006-02-28,Mg,2.43
MPR,2006-02-28,Ca,8.36
MPR,2006-02-28,NO3-N,70
MPR,2006-03-07,K,0.67
MPR,2006-03-07,Mg,1.65
MPR,2006-03-07,Ca,6.53
MPR,2006-03-07,NH4-N,11
MPR,2006-03-07,NO3-N,104
MPR,2006-03-14,K,0.58
MPR,2006-03-14,Mg,1.64
MPR,2006-03-14,Ca,6.34
MPR,2006-03-14,NO3-N,57
MPR,2006-03-21,K,0.62
MPR,2006-03-21,Mg,2.21
MPR,2006-03-21,Ca,6.55
MPR,2006-03-21,NO3-N,61
MPR,2006-03-28,K,0.61
MPR,2006-03-28,Mg,2.01
MPR,2006-03-28,Ca,8
MPR,2006-03-28,NO3-N,70
MPR,2006-04-04,K,0.58
MPR,2006-04-04,Mg,1.94
MPR,2006-04-04,Ca,6.03
MPR,2006-04-04,NO3-N,50
MPR,2006-04-11,K,0.59
MPR,2006-04-11,Mg,1.87
MPR,2006-04-11,Ca,8.54
MPR,2006-04-11,NO3-N,46
MPR,2006-04-18,K,0.68
MPR,2006-04-18,Mg,2.03
MPR,2006-04-18,Ca,7.53
MPR,2006-04-18,NO3-N,31
MPR,2006-04-25,K,0.68
MPR,2006-04-25,Mg,1.88
MPR,2006-04-25,Ca,8.4
MPR,2006-04-25,NO3-N,39
MPR,2006-05-02,K,0.63
MPR,2006-05-02,Mg,1.79
MPR,2006-05-02,Ca,8.25
MPR,2006-05-02,NH4-N,7
MPR,2006-05-02,NO3-N,30
MPR,2006-05-09,K,0.53
MPR,2006-05-09,Mg,1.39
MPR,2006-05-09,Ca,6.25
MPR,2006-05-09,NO3-N,48
MPR,2006-05-16,K,0.58
MPR,2006-05-16,Mg,2.06
MPR,2006-05-16,Ca,8.57
MPR,2006-05-16,NO3-N,33
MPR,2006-05-23,K,0.76
MPR,2006-05-23,Mg,3.4
MPR,2006-05-23,Ca,5.62
MPR,2006-05-23,NO3-N,111
MPR,2006-05-30,K,0.63
MPR,2006-05-30,Mg,2.04
MPR,2006-05-30,Ca,9.04
MPR,2006-05-30,NO3-N,44
MPR,2006-06-06,K,0.66
MPR,2006-06-06,Mg,1.86
MPR,2006-06-06,Ca,7.9
MPR,2006-06-06,NO3-N,38
MPR,2006-06-13,K,0.84
MPR,2006-06-13,Mg,2.24
MPR,2006-06-13,Ca,9.34
MPR,2006-06-20,K,0.62
MPR,2006-06-20,Mg,1.36
MPR,2006-06-20,Ca,5.76
MPR,2006-06-20,NO3-N,44
MPR,2006-06-27,K,0.67
MPR,2006-06-27,Mg,2.02
MPR,2006-06-27,Ca,8.59
MPR,2006-06-27,NO3-N,64
MPR,2006-07-05,K,0.61
MPR,2006-07-05,Mg,1.77
MPR,2006-07-05,Ca,6.34
MPR,2006-07-05,NH4-N,5
MPR,2006-07-05,NO3-N,70
MPR,2006-07-11,K,0.56
MPR,2006-07-11,Mg,1.57
MPR,2006-07-11,Ca,7.33
MPR,2006-07-11,NO3-N,88
MPR,2006-07-18,K,0.62
MPR,2006-07-18,Mg,2.04
MPR,2006-07-18,Ca,6.85
MPR,2006-07-18,NH4-N,6
MPR,2006-07-18,NO3-N,60
MPR,2006-07-26,K,0.66
MPR,2006-07-26,Mg,2.18
MPR,2006-07-26,Ca,6.65
MPR,2006-07-26,NH4-N,7
MPR,2006-07-26,NO3-N,104
MPR,2006-08-01,K,0.67
MPR,2006-08-01,Mg,2
MPR,2006-08-01,Ca,8.45
MPR,2006-08-01,NO3-N,67
MPR,2006-08-08,K,0.59
MPR,2006-08-08,Mg,1.75
MPR,2006-08-08,Ca,7.05
MPR,2006-08-08,NH4-N,17
MPR,2006-08-08,NO3-N,57
MPR,2006-08-15,K,0.63
MPR,2006-08-15,Mg,1.47
MPR,2006-08-15,Ca,6.42
MPR,2006-08-15,NH4-N,22
MPR,2006-08-15,NO3-N,87
MPR,2006-08-22,K,0.7
MPR,2006-08-22,Mg,2.06
MPR,2006-08-22,Ca,7.67
MPR,2006-08-22,NO3-N,54
MPR,2006-08-29,K,0.64
MPR,2006-08-29,Mg,2.09
MPR,2006-08-29,Ca,8.42
MPR,2006-08-29,NO3-N,68
MPR,2006-09-05,K,0.62
MPR,2006-09-05,Mg,1.76
MPR,2006-09-05,Ca,7.67
MPR,2006-09-05,NH4-N,9
MPR,2006-09-12,K,0.6
MPR,2006-09-12,Mg,1.67
MPR,2006-09-12,Ca,8.34
MPR,2006-09-12,NO3-N,23
MPR,2006-09-19,K,0.69
MPR,2006-09-19,Mg,2.16
MPR,2006-09-19,Ca,9.13
MPR,2006-09-19,NO3-N,62
MPR,2006-09-26,K,0.64
MPR,2006-09-26,Mg,1.58
MPR,2006-09-26,Ca,7.09
MPR,2006-10-03,K,0.62
MPR,2006-10-03,Mg,1.59
MPR,2006-10-03,Ca,7.7
MPR,2006-10-03,NO3-N,36
MPR,2006-10-10,K,0.59
MPR,2006-10-10,Mg,1.47
MPR,2006-10-10,Ca,6.88
MPR,2006-10-10,NO3-N,46
MPR,2006-10-17,K,0.67
MPR,2006-10-17,Mg,2.04
MPR,2006-10-17,Ca,8.62
MPR,2006-10-17,NH4-N,6
MPR,2006-10-17,NO3-N,74
MPR,2006-10-24,K,0.68
MPR,2006-10-24,Mg,2
MPR,2006-10-24,Ca,9.1
MPR,2006-10-24,NO3-N,36
MPR,2006-10-31,K,0.63
MPR,2006-10-31,Mg,1.81
MPR,2006-10-31,Ca,7.69
MPR,2006-10-31,NH4-N,12
MPR,2006-10-31,NO3-N,64
MPR,2006-11-07,K,0.66
MPR,2006-11-07,Mg,2.06
MPR,2006-11-07,Ca,9.11
MPR,2006-11-07,NO3-N,72
MPR,2006-11-14,K,0.54
MPR,2006-11-14,Mg,1.24
MPR,2006-11-14,Ca,6.15
MPR,2006-11-14,NO3-N,95
MPR,2006-11-21,K,0.7
MPR,2006-11-21,Mg,2.09
MPR,2006-11-21,Ca,7.98
MPR,2006-11-21,NO3-N,52
MPR,2006-11-28,K,0.6
MPR,2006-11-28,Mg,1.33
MPR,2006-11-28,Ca,6.15
MPR,2006-11-28,NH4-N,6
MPR,2006-11-28,NO3-N,109
MPR,2006-12-05,K,0.56
MPR,2006-12-05,Mg,1.28
MPR,2006-12-05,Ca,6.24
MPR,2006-12-05,NO3-N,75
MPR,2006-12-12,K,0.68
MPR,2006-12-12,Mg,2.07
MPR,2006-12-12,Ca,9.31
MPR,2006-12-12,NH4-N,7
MPR,2006-12-12,NO3-N,47
MPR,2006-12-19,K,0.68
MPR,2006-12-19,Mg,1.99
MPR,2006-12-19,Ca,8.42
MPR,2006-12-19,NH4-N,9
MPR,2006-12-19,NO3-N,92
MPR,2006-12-26,K,0.66
MPR,2006-12-26,Mg,2.01
MPR,2006-12-26,Ca,9.35
MPR,2006-12-26,NH4-N,6
MPR,2006-12-26,NO3-N,79
MPR,2007-01-02,K,0.69
MPR,2007-01-02,Mg,1.88
MPR,2007-01-02,Ca,8.81
MPR,2007-01-02,NH4-N,8
MPR,2007-01-02,NO3-N,103
MPR,2007-01-09,K,0.62
MPR,2007-01-09,Mg,1.86
MPR,2007-01-09,Ca,5.39
MPR,2007-01-09,NH4-N,12
MPR,2007-01-09,NO3-N,72
MPR,2007-01-16,K,0.64
MPR,2007-01-16,Mg,1.9
MPR,2007-01-16,Ca,7.31
MPR,2007-01-16,NO3-N,73
MPR,2007-01-23,K,0.64
MPR,2007-01-23,Mg,1.97
MPR,2007-01-23,Ca,7.96
MPR,2007-01-23,NO3-N,87
MPR,2007-01-30,K,0.65
MPR,2007-01-30,Mg,2.27
MPR,2007-01-30,Ca,8.93
MPR,2007-01-30,NH4-N,5
MPR,2007-01-30,NO3-N,92
MPR,2007-02-06,K,0.72
MPR,2007-02-06,Mg,2.1
MPR,2007-02-06,Ca,8.27
MPR,2007-02-06,NO3-N,68
MPR,2007-02-13,K,0.7
MPR,2007-02-13,Mg,2.43
MPR,2007-02-13,Ca,9.52
MPR,2007-02-13,NO3-N,85
MPR,2007-02-20,K,0.75
MPR,2007-02-20,Mg,1.74
MPR,2007-02-20,Ca,7.14
MPR,2007-02-20,NH4-N,9
MPR,2007-02-20,NO3-N,160
MPR,2007-02-27,K,0.74
MPR,2007-02-27,Mg,2.31
MPR,2007-02-27,Ca,7.84
MPR,2007-02-27,NH4-N,6
MPR,2007-02-27,NO3-N,98
MPR,2007-03-06,K,0.69
MPR,2007-03-06,Mg,2.36
MPR,2007-03-06,Ca,8.52
MPR,2007-03-06,NH4-N,9
MPR,2007-03-06,NO3-N,59
MPR,2007-03-13,K,0.75
MPR,2007-03-13,Mg,2.67
MPR,2007-03-13,Ca,7.69
MPR,2007-03-13,NH4-N,8
MPR,2007-03-13,NO3-N,76
MPR,2007-03-20,K,0.76
MPR,2007-03-20,Mg,2.64
MPR,2007-03-20,Ca,8.2
MPR,2007-03-20,NH4-N,6
MPR,2007-03-20,NO3-N,34
MPR,2007-03-27,K,0.67
MPR,2007-03-27,Mg,1.84
MPR,2007-03-27,Ca,6.79
MPR,2007-03-27,NH4-N,7
MPR,2007-03-27,NO3-N,19
MPR,2007-04-03,K,0.62
MPR,2007-04-03,Mg,2.11
MPR,2007-04-03,Ca,7.99
MPR,2007-04-03,NH4-N,11
MPR,2007-04-03,NO3-N,22
MPR,2007-04-10,K,0.7
MPR,2007-04-10,Mg,2.41
MPR,2007-04-10,Ca,8.37
MPR,2007-04-10,NH4-N,6
MPR,2007-04-10,NO3-N,23
MPR,2007-04-17,K,0.79
MPR,2007-04-17,Mg,2.54
MPR,2007-04-17,Ca,9.09
MPR,2007-04-17,NH4-N,9
MPR,2007-04-17,NO3-N,38
MPR,2007-04-24,K,0.48
MPR,2007-04-24,Mg,0.87
MPR,2007-04-24,Ca,3.6
MPR,2007-05-01,K,0.53
MPR,2007-05-01,Mg,0.92
MPR,2007-05-01,Ca,3.83
MPR,2007-05-01,NO3-N,157
MPR,2007-05-08,K,0.68
MPR,2007-05-08,Mg,1.96
MPR,2007-05-08,Ca,7.46
MPR,2007-05-08,NH4-N,5
MPR,2007-05-08,NO3-N,42
MPR,2007-05-15,K,0.67
MPR,2007-05-15,Mg,2.11
MPR,2007-05-15,Ca,7.67
MPR,2007-05-15,NH4-N,6
MPR,2007-05-15,NO3-N,32
MPR,2007-05-22,K,0.74
MPR,2007-05-22,Mg,3.62
MPR,2007-05-22,Ca,11.21
MPR,2007-05-22,NO3-N,35
MPR,2007-05-29,K,0.75
MPR,2007-05-29,Mg,2.47
MPR,2007-05-29,Ca,7.94
MPR,2007-05-29,NH4-N,14
MPR,2007-05-29,NO3-N,30
MPR,2007-06-05,K,0.76
MPR,2007-06-05,Mg,2.21
MPR,2007-06-05,Ca,7.94
MPR,2007-06-05,NO3-N,28
MPR,2007-06-12,K,0.6
MPR,2007-06-12,Mg,1.56
MPR,2007-06-12,Ca,6.2
MPR,2007-06-12,NH4-N,9
MPR,2007-06-12,NO3-N,26
MPR,2007-06-19,K,0.69
MPR,2007-06-19,Mg,2.18
MPR,2007-06-19,Ca,8.3
MPR,2007-06-19,NH4-N,13
MPR,2007-06-19,NO3-N,61
MPR,2007-06-26,K,0.52
MPR,2007-06-26,Mg,1.29
MPR,2007-06-26,Ca,5.34
MPR,2007-06-26,NH4-N,11
MPR,2007-06-26,NO3-N,64
MPR,2007-07-03,K,0.76
MPR,2007-07-03,Mg,2.17
MPR,2007-07-03,Ca,8.59
MPR,2007-07-03,NH4-N,11
MPR,2007-07-03,NO3-N,64
MPR,2007-07-10,K,0.72
MPR,2007-07-10,Mg,2.34
MPR,2007-07-10,Ca,6.4
MPR,2007-07-10,NH4-N,9
MPR,2007-07-10,NO3-N,82
MPR,2007-07-17,K,0.68
MPR,2007-07-17,Mg,1.72
MPR,2007-07-17,Ca,7.56
MPR,2007-07-17,NO3-N,25
MPR,2007-07-24,K,0.61
MPR,2007-07-24,Mg,1.54
MPR,2007-07-24,Ca,6.17
MPR,2007-07-24,NH4-N,8
MPR,2007-07-24,NO3-N,12
MPR,2007-07-31,K,0.66
MPR,2007-07-31,Mg,1.91
MPR,2007-07-31,Ca,8.82
MPR,2007-07-31,NH4-N,13
MPR,2007-07-31,NO3-N,55
MPR,2007-08-07,K,0.73
MPR,2007-08-07,Mg,1.91
MPR,2007-08-07,Ca,8.38
MPR,2007-08-07,NH4-N,6
MPR,2007-08-07,NO3-N,56
MPR,2007-08-14,K,0.68
MPR,2007-08-14,Mg,2.06
MPR,2007-08-14,Ca,9.17
MPR,2007-08-14,NO3-N,44
MPR,2007-08-21,K,0.69
MPR,2007-08-21,Mg,1.86
MPR,2007-08-21,Ca,8.39
MPR,2007-08-21,NH4-N,7
MPR,2007-08-21,NO3-N,37
MPR,2007-08-28,K,0.67
MPR,2007-08-28,Mg,2.13
MPR,2007-08-28,Ca,8.38
MPR,2007-08-28,NH4-N,6
MPR,2007-08-28,NO3-N,40
MPR,2007-09-04,K,0.68
MPR,2007-09-04,Mg,2.01
MPR,2007-09-04,Ca,8.88
MPR,2007-09-04,NO3-N,62
MPR,2007-09-11,K,0.68
MPR,2007-09-11,Mg,2.28
MPR,2007-09-11,Ca,7.72
MPR,2007-09-11,NH4-N,9
